time_s,phase,target_x,target_y,target_z,actual_x,actual_y,actual_z,target_force_n,measured_force_n,raw_wrench_0,raw_wrench_1,raw_wrench_2,raw_wrench_3,raw_wrench_4,raw_wrench_5,wrench_0,wrench_1,wrench_2,wrench_3,wrench_4,wrench_5,q_0,q_1,q_2,q_3,q_4,q_5,q_6,qd_0,qd_1,qd_2,qd_3,qd_4,qd_5,qd_6,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,contact,fault
4.4719999999997295,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.2997887402808242,-0.00025385183550428444,0.2719773096533361,10.0,9.977903190771332,0.24304791419089802,-0.2628230827636928,7.819863159549808,-0.03234778095619723,-0.02991447535551286,7.330248122741846e-06,0.24339357570829226,-0.2630499746370888,9.97812234357809,-0.03235105573706021,-0.029957744517873842,7.34358241773138e-06,2.222820925283812,0.8575900910232722,-2.1254738974239658,-2.213619987291641,-1.1536191738655324,0.7908069130437516,-0.6635410834656765,0.00032599035436760597,0.0002645152071285675,8.90994826257641e-05,0.00031372150017764224,-5.753301920679394e-05,-0.00021843698842377877,0.00022616654376674634,0.0787877230055223,-13.134037408751052,4.397374295432654,2.341860738711388,0.11087060758145965,0.12514466634393606,7.759048021998245e-05,1,
4.473999999999729,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.2997888965017855,-0.000253682804788137,0.27197730956293625,10.0,9.97794263827655,0.24284941664153772,-0.26260922877586446,7.819902223199755,-0.03232146077024277,-0.029890043881952058,7.2995196049243684e-06,0.2431949514607405,-0.2628359969388748,9.978161407245986,-0.032324735551105745,-0.02993331304431304,7.3128538999139024e-06,2.222821577397612,0.8575906188132013,-2.125473720185982,-2.2136193603637637,-1.153619287931808,0.7908064773335381,-0.6635406320305255,0.00032605690017373056,0.0002638949645236507,8.861899189708485e-05,0.0003134639385024151,-5.703313774240974e-05,-0.00021785510674527278,0.00022571757551033802,0.07872357179834191,-13.134032411536715,4.397347762237101,2.3418439586152595,0.11086864276453462,0.12518072112498047,7.740973901517308e-05,1,
4.475999999999729,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.2997890525952488,-0.0002535139118039344,0.27197730947269516,10.0,9.97798201669105,0.24265108240552066,-0.26239554635239276,7.81994121840558,-0.03229516169706558,-0.02986563251076617,7.268971914769127e-06,0.24299649064461487,-0.26262219088103833,9.978200402469737,-0.03229843647792856,-0.02990890167312715,7.282306209758661e-06,2.222822229641246,0.8575911453674853,-2.125473543904335,-2.2136187339505717,-1.1536194010034229,0.7908060427823175,-0.6635401814900502,0.0003261218168761268,0.00026327714195166767,8.814082358646608e-05,0.0003132065959640454,-5.65358074496402e-05,-0.00021727561033363995,0.00022527023764472686,0.0786594722194116,-13.134027423048762,4.397321252578765,2.3418271992180633,0.11086667909299805,0.12521674592247417,7.722974329140479e-05,1,
4.477999999999729,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.29978920856131835,-0.000253345156440327,0.27197730938261244,10.0,9.978021326131215,0.24245291134247743,-0.2621820353677594,7.819980145286115,-0.03226888372122995,-0.029841241224666505,7.238603788850778e-06,0.24279819311938083,-0.2624085563381168,9.978239329368167,-0.032272158502092925,-0.029884510387027486,7.251938083840312e-06,2.222822882011472,0.857591670690942,-2.1254733685744016,-2.213618108051627,-1.1536195130854552,0.7908056093853411,-0.6635397318410048,0.0003261851132447622,0.00026266172839351794,8.766496668629908e-05,0.00031294947234120687,-5.604101611494768e-05,-0.00021669848821739848,0.00022482452273001367,0.07859542423049803,-13.134022443279013,4.39729476645045,2.341810460480847,0.1108647165677223,0.12525274076357584,7.705048917197675e-05,1,
4.479999999999729,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.29978936440009873,-0.00025317653858560225,0.2719773092926878,10.0,9.978060566713866,0.2422549033129106,-0.26196869569601683,7.820019003954058,-0.03224262682724912,-0.029816870006477016,7.208414001682165e-06,0.2426000587453713,-0.2621950931842151,9.978278188053977,-0.032245901608112096,-0.029860139168837996,7.221748296671699e-06,2.222823534505068,0.8575921947883678,-2.125473194191581,-2.2136174826664923,-1.1536196241829584,0.7908051771378821,-0.6635392830801581,0.00032624679800884773,0.00026204871288194344,8.719141023716816e-05,0.00031269256741201754,-5.5548751582279245e-05,-0.00021612372947696628,0.00022438042336453764,0.07853142779330387,-13.134017472219288,4.397268303844869,2.341793742365032,0.11086275518964096,0.1252887056753545,7.687197287265947e-05,1,
4.481999999999728,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.2997895201116939,-0.00025300805812904475,0.2719773092029213,10.0,9.978099738555086,0.24205705817736625,-0.2617555272103394,7.820057794512538,-0.032216390999533724,-0.029792518839033253,7.178401334838443e-06,0.242402087382966,-0.2619818012925611,9.978316978630296,-0.0322196657803967,-0.029835788001394234,7.191735629827977e-06,2.222824187118828,0.8575927176645368,-2.1254730207512944,-2.2136168577947304,-1.153619734300962,0.7908047460352357,-0.6635388352042937,0.00032630687986524983,0.0002614380845027584,8.672014330649834e-05,0.0003124358809476882,-5.50590017544963e-05,-0.00021555132324528958,0.00022393793218296158,0.07846748286940833,-13.134012509861412,4.397241864754474,2.3417770448319657,0.11086079495966326,0.12532464068486138,7.669419058101173e-05,1,
4.483999999999728,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.2997896756962085,-0.0002528397149590209,0.27197730911331264,10.0,9.978138841768624,0.2418593757961339,-0.26154252978536724,7.820096517077353,-0.032190176222667406,-0.02976818770513023,7.148564564705947e-06,0.24220427889228816,-0.26176868053784885,9.978355701212923,-0.03219345100353038,-0.02981145686749121,7.161898859695481e-06,2.222824839849563,0.8575932393242016,-2.125472848248984,-2.213616233435905,-1.153619843444471,0.7908043160727183,-0.6635383882102099,0.0003263653674683263,0.000260829832393293,8.625115501611503e-05,0.00031217941272131144,-5.4571754593452756e-05,-0.0002149812587055451,0.00022349704185583506,0.07840358942075426,-13.134007556197005,4.397215449171826,2.3417603678431727,0.11085883587861795,0.1253605458191196,7.651713852613849e-05,1,
4.485999999999728,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.2997898311537466,-0.00025267150896504805,0.2719773090238613,10.0,9.9781778764686,0.24166185602868206,-0.2613297032953941,7.820135171776373,-0.03216398248118698,-0.029743876587452714,7.118902473762977e-06,0.24200663313264212,-0.2615557307944242,9.978394355929725,-0.032167257262049956,-0.029787145749813695,7.132236768752511e-06,2.222825492694102,0.8575937597720931,-2.125472676680115,-2.21361560958958,-1.1536199516184673,0.7908038872456681,-0.6635379420947197,0.00032642226941929545,0.0002602239457392031,8.578443456750456e-05,0.00031192316251436007,-5.408699811568332e-05,-0.00021441352508940495,0.00022305774508834985,0.07833974740885563,-13.134002611217719,4.397189057089219,2.341743711360266,0.11085687794736403,0.1253964211053256,7.634081297607016e-05,1,
4.487999999999728,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.299789986484412,-0.0002525034400355943,0.271977308934567,10.0,9.978216842771603,0.2414644987359749,-0.2611170476156577,7.820173758721227,-0.03213780975975192,-0.029719585468881777,7.089413840630158e-06,0.24180914996482702,-0.2613429519375778,9.978432942892333,-0.03214108454061489,-0.029762854631242758,7.102748135619692e-06,2.2228261456492904,0.8575942790129206,-2.1254725060401722,-2.21361498625532,-1.1536200588279082,0.7908034595494448,-0.6635374968546505,0.0003264775942795765,0.0002596204137769704,8.531997120843091e-05,0.00031166713010731767,-5.3604720395208483e-05,-0.00021384811168099043,0.00022262003461845904,0.07827595679576663,-13.133997674915372,4.397162688499171,2.3417270753449198,0.11085492116669984,0.1254322665702976,7.61652101438181e-05,1,
4.4899999999997275,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.2997901416883088,-0.00025233550805980236,0.2719773088454298,10.0,9.978255740793335,0.24126730377947195,-0.2609045626184599,7.820212278011662,-0.03211165804266578,-0.029695314332367294,7.06009752553059e-06,0.2416118292501353,-0.2611303438396627,9.978471462200497,-0.03211493282352876,-0.029738583494728275,7.073431820520124e-06,2.2228267987119916,0.8575947970513722,-2.125472336324664,-2.2136143634326895,-1.1536201650777274,0.7908030329794291,-0.663537052486844,0.0003265313505814521,0.000259019225796091,8.485775420798811e-05,0.00031141131527252195,-5.3124909561911535e-05,-0.00021328500781448066,0.00022218390322629916,0.07821221754292407,-13.133992747281594,4.397136343393741,2.341710459759177,0.11085296553763568,0.12546808224102846,7.599032641424924e-05,1,
4.491999999999727,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.29979029676554064,-0.00025216771292748276,0.271977308756449,10.0,9.978294570646625,0.24107027101950215,-0.26069224817973863,7.820250729782778,-0.0320855273146635,-0.02967106316069452,7.030952313806369e-06,0.2414146708487352,-0.2609179063766665,9.97850991398931,-0.032088802095526475,-0.029714332323055502,7.044286608795903e-06,2.2228274518790854,0.8575953138921145,-2.125472167529118,-2.2136137411212538,-1.1536202703728349,0.7908026075310234,-0.6635366089881566,0.00032658354679792055,0.0002584203711323702,8.439777293005463e-05,0.0003111557177948453,-5.2647553799266156e-05,-0.00021272420287347642,0.00022174934372120632,0.07814852961215209,-13.133987828307909,4.397110021765034,2.341693864564915,0.11085101106096255,0.12550386814446363,7.58161580587592e-05,1,
4.493999999999727,FORCE_HOLD,0.29998028906095164,-4.666481467956883e-05,0.26799718107982445,0.29979045171621166,-0.0002520000545272187,0.2719773086676246,10.0,9.97833333244831,0.24087340031776028,-0.2604801041737822,7.820289114131046,-0.0320594175602942,-0.029646831936844604,7.0019770321532695e-06,0.24121767462215482,-0.26070563942293046,9.978548298355248,-0.032062692341157176,-0.029690101099205585,7.0153113271428035e-06,2.2228281051474683,0.8575958295397929,-2.1254719996490845,-2.213613119320579,-1.1536203747181175,0.7908021831996508,-0.6635361663554586,0.00032663419137551723,0.00025782383917430244,8.394001675323884e-05,0.00031090033745027174,-5.2172641351075764e-05,-0.00021216568629325717,0.00022131634894832162,0.07808489296551441,-13.133982917986161,4.397083723605322,2.3416772897242457,0.11084905773746412,0.12553962430729915,7.564270137769052e-05,1,
